,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor,Revenue
13,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.3762103910774785,-0.3744195932225366,-0.45768299649364935,-0.5697793570891935,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14,0.20617279440404881,0.17073631532380956,-0.39647790101721353,-0.24493050612963665,-0.15135839848491575,-0.38332315292193947,-0.45768299649364935,-0.739381804968353,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,1,0,0,0,0,0,1,0
15,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6010623836700413,-0.1625980205432656,-0.45768299649364935,-0.8863705945021868,6.463092205164071,-0.3088213656157659,0,0,0,0,0,0,0,1,0,0,0,0,1,1
16,-0.6969929641233985,-0.4571914023726529,0.3908586297513874,-0.005132723590484822,0.9054459667001292,0.13909033742019292,-0.45768299649364935,-0.5807591847049042,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,0,1,0,0,0,0,1,1
17,1.4103938057739784,0.8425058331297098,-0.39647790101721353,-0.24493050612963665,0.02852319558913445,-0.22686510187489475,-0.45768299649364935,-0.6577213640519531,2.476202503322387,-0.3088213656157659,0,0,0,0,0,0,0,1,0,0,1,0,0,1
18,1.4103938057739784,0.6201147664455459,-0.39647790101721353,-0.24493050612963665,0.6356235755890538,0.40397016220289395,-0.3791140060770851,-0.5681169285451962,-0.17567676907922236,-0.3088213656157659,0,1,0,0,0,0,0,0,0,0,0,0,1,1
19,-0.09488245843843363,0.05294935927750312,1.1781951605199883,0.3838725680841393,-0.2862695940404534,0.010222385576465908,0.011052439884133998,-0.23449757456333983,0.5190618489288323,-0.3088213656157659,0,0,0,0,0,0,0,1,0,0,0,0,1,1
20,-0.6969929641233985,-0.4571914023726529,0.3908586297513874,-0.24493050612963665,-0.46615118811450357,-0.5273222922284972,0.5735349511628588,0.8284986441637809,-0.31717784430961626,-0.3088213656157659,0,1,0,0,0,0,0,0,0,0,0,0,1,0
21,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.39869559033673474,-0.48468867609383715,-0.45768299649364935,-0.4454042259006857,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,0,1,0,0,1,0,0,0
22,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.5560919851515287,-0.48723624151252626,-0.2612605204522388,-0.33107960038635337,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.66851798144781,-0.5885509585480857,-0.45768299649364935,-0.20042290315148586,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,1,0,0,0,0,0,0,1,0
24,-0.39593771128091604,-0.4289063700439834,-0.39647790101721353,-0.24493050612963665,-0.24129919552194085,-0.4892002620144725,-0.45768299649364935,-0.699293951406541,-0.31717784430961626,-0.3088213656157659,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,1.6024871437370738,0.38683625308749336,0.15902578057284958,0.02940117049990333,-0.31717784430961626,3.713114137993839,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26,-0.39593771128091604,-0.4326777076896917,-0.39647790101721353,-0.24493050612963665,-0.6460327821885538,-0.6168572409797067,-0.32018726326466196,0.6455792556879079,-0.31717784430961626,-0.3088213656157659,0,0,0,0,1,0,0,0,0,0,0,0,1,1
27,0.20617279440404881,-0.05592107708878525,1.9655316912885894,3.7339364041496235,-0.3537251918182222,-0.2006242448957162,-0.45768299649364935,-0.3087304366139804,0.17631604610802196,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,1,0
28,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.17384359774417202,-0.18956302066723657,-0.45768299649364935,-0.46883721447413873,0.8636486893130556,-0.3088213656157659,0,0,0,0,0,1,0,0,0,0,0,0,1,0
29,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,0.5231975792927724,-0.015219007382942146,-0.18528580627531197,-0.5006868018830616,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.3312399925589659,-0.29002506536233513,-0.45768299649364935,-0.6442714044776028,3.1005301524051725,-0.3088213656157659,0,0,0,0,0,0,0,0,1,0,1,0,0,1
31,0.5072280472465313,0.8982273468171884,1.1781951605199883,0.2559804173965916,0.41077158299649114,-0.11143332636550808,-0.45768299649364935,-0.8115399290325561,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32,-0.39593771128091604,-0.3723363053866445,-0.39647790101721353,-0.24493050612963665,-0.44366598885524733,-0.5252319821413678,-0.14038517437793877,-0.3059533156224836,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,1,0,0,0,0,0,1,0
33,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6010623836700413,-0.5749639429817437,-0.45768299649364935,-0.06323335664997329,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,1,0,0,0,0,0,0,1,0
34,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.3312399925589659,-0.31053971695985816,-0.45768299649364935,-0.7653209994898947,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,1,0,0,0,0,0,0,1,0
35,1.109338552931496,0.20296636520027755,-0.39647790101721353,-0.24493050612963665,3.1314806933665005,4.2909313251597325,-0.286227998162437,-0.3049029307716914,-0.31717784430961626,-0.3088213656157659,0,1,0,0,0,0,0,0,0,0,0,0,1,1
36,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.5336067858922724,-0.5531898795567253,-0.45768299649364935,-0.7148836768091194,-0.31717784430961626,4.71859801389624,0,0,1,0,0,0,0,0,0,0,0,0,1,0
37,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.21881399626268455,0.5198359651523479,-0.2612605204522388,-0.29841541578842107,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,0,1,0,0,0,0,1,0
38,0.8082833000890136,0.33818370670953285,-0.39647790101721353,-0.24493050612963665,1.1078127600334358,0.6341826305427826,-0.40500265015556597,-0.7328663033189958,0.9256166490157338,-0.3088213656157659,0,0,0,0,0,0,0,0,1,0,0,0,1,1
39,0.20617279440404881,0.3913595674874315,-0.39647790101721353,-0.24493050612963665,-0.44366598885524733,-0.48255481789731164,-0.45768299649364935,-0.5923930154345194,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,1,0,0,0,0,1,0,0,0
40,0.8082833000890136,0.10143798611856933,-0.39647790101721353,-0.24493050612963665,2.119646726699968,2.5555379455126985,-0.45768299649364935,-0.7986175181139452,1.2338218408312702,-0.3088213656157659,0,0,0,0,0,0,0,1,0,0,0,0,1,1
41,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.46615118811450357,-0.4159987640872229,-0.15213693410943235,0.3330919747585363,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,0,1,0,0,0,0,1,0
42,-0.6969929641233985,-0.4571914023726529,1.1781951605199883,5.872577368424726,-0.44366598885524733,0.5516348073528058,-0.1630493030558925,-0.24941915946995344,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,0,1,0,0,0,0,1,0
43,0.5072280472465313,0.31216147696715696,-0.39647790101721353,-0.24493050612963665,-0.016447202929378096,-0.027651085342520833,-0.45768299649364935,-0.761652832438423,0.25556446651114795,-0.3088213656157659,0,0,0,0,0,1,0,0,0,0,0,0,1,1
44,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.66851798144781,-0.6000476640272981,-0.45768299649364935,0.14255095281308014,-0.31717784430961626,-0.3088213656157659,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45,-0.39593771128091604,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.46615118811450357,-0.5648781968113438,1.2610135760590777,1.5144463560929127,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,0,1,0,0,0,0,1,1
46,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.66851798144781,-0.579405851916894,-0.45768299649364935,0.14255095281308014,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,1,0,0,0,0,0,0,1,0
47,-0.39593771128091604,-0.40627834418104786,-0.39647790101721353,-0.24493050612963665,-0.48863638737375986,-0.5096417527589459,-0.45768299649364935,-0.32514066521524965,-0.31717784430961626,-0.3088213656157659,0,1,0,0,0,0,0,0,0,0,0,0,1,0
48,0.20617279440404881,-0.3723363053866445,-0.39647790101721353,-0.24493050612963665,-0.46615118811450357,-0.49579344843171275,-0.08269465564116626,0.2360892846501184,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,1,0,0,0,0,0,0,1,0
49,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.016447202929378096,0.09846429026267914,0.16326544754540867,0.9723264014983837,-0.31717784430961626,1.7021463861890365,0,0,0,0,0,0,1,0,0,0,0,0,1,0
50,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.48863638737375986,-0.45889947539387654,-0.45768299649364935,-0.42907213360171953,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,0,1,0,0,0,0,1,0
51,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,0.20840478966318465,0.11971577580011106,-0.3067730564553924,-0.26399854564836095,-0.31717784430961626,-0.3088213656157659,0,1,0,0,0,0,0,0,0,0,0,0,1,0
52,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6460327821885538,-0.6154637009198783,1.604752898819367,1.4001217305785807,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,1,0,0,0,0,0,0,1,0
53,-0.39593771128091604,-0.4345633765097173,-0.39647790101721353,-0.24493050612963665,-0.08390280070714692,-0.16569864715508853,-0.45768299649364935,-0.8128761894460544,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,0,1,0,0,1,0,0,0
54,-0.39593771128091604,0.4790431677063069,-0.39647790101721353,-0.24493050612963665,0.3433159852187223,0.2685414993652446,-0.2783407483141452,-0.49866101998384543,0.0010791421656216116,-0.3088213656157659,0,1,0,0,0,0,0,0,0,0,0,0,1,0
55,-0.39593771128091604,1.3615361763607947,-0.39647790101721353,-0.24493050612963665,1.6024871437370738,2.1950636642342056,-0.2414275800252171,-0.2690176661130267,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,0,1,0,0,0,0,1,0
56,-0.09488245843843363,-0.27899569870203517,-0.39647790101721353,-0.24493050612963665,-0.44366598885524733,-0.41401006627276987,-0.45768299649364935,-0.8349245171364235,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,1,0,0,0,0,0,0,1,0
57,1.109338552931496,-0.01304096807852233,0.3908586297513874,0.2055340690698367,1.7598835385518676,0.2594544756578665,-0.38656451450018553,-0.48797373534246735,0.7159670529323241,-0.3088213656157659,1,0,0,0,0,0,0,0,0,0,0,0,1,0
58,0.20617279440404881,0.2442773993783502,-0.39647790101721353,-0.24493050612963665,-0.42118078959599103,-0.5339416075218267,-0.45768299649364935,-0.5205318175504405,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,1,0,0,0,1,0,0,0
59,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6235475829292975,-0.5699994565248111,-0.45768299649364935,0.14255095281308014,-0.31717784430961626,1.7021463861890365,0,0,1,0,0,0,0,0,0,0,0,0,1,0
60,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,0,1,0,0,0,0,1,0
61,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,0.7030791733668227,0.30540324661504503,-0.39006213766196995,-0.46979281507199233,-0.31717784430961626,-0.3088213656157659,1,0,0,0,0,0,0,0,0,0,0,0,1,0
62,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,0,1,0,0,0,0,1,0
63,-0.39593771128091604,-0.19131209848315978,-0.39647790101721353,-0.24493050612963665,-0.46615118811450357,-0.5211384582381583,-0.45768299649364935,-0.3719098208445533,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,1,0,0,0,1,0,0,0
64,0.20617279440404881,-0.14039904029155473,-0.39647790101721353,-0.24493050612963665,0.6581087748483101,0.24835072130100322,-0.2913575237263879,-0.35588903904894287,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,0,1,0,0,0,0,1,0
65,2.0125043114589434,1.4888188218398073,-0.39647790101721353,-0.24493050612963665,-0.21881399626268455,0.34777731610549834,-0.45768299649364935,-0.6168911435937532,0.3799681712461279,-0.3088213656157659,0,1,0,0,0,0,0,0,0,0,0,0,1,1
66,-0.39593771128091604,-0.39496433124958,1.9655316912885894,0.09433894916649667,-0.15135839848491575,0.3821259013051787,0.01826374699209596,0.26654919003880634,-0.31717784430961626,-0.3088213656157659,0,1,0,0,0,0,0,0,0,0,0,0,1,0
67,-0.39593771128091604,-0.4303206216604169,1.1781951605199883,0.3092688135164031,0.7930199704038479,0.019016746536277596,-0.39611773819163437,-0.6595983433169966,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,1,0,0,0,0,0,0,1,0
68,-0.09488245843843363,-0.39496433124958,-0.39647790101721353,-0.24493050612963665,0.6131383763297976,-0.21712226610980193,-0.45768299649364935,-0.7326237041965699,-0.31717784430961626,-0.3088213656157659,1,0,0,0,0,0,0,0,0,0,0,0,1,0
69,1.109338552931496,-0.22996830931348472,-0.39647790101721353,-0.24493050612963665,0.20840478966318465,-0.1562051555442137,0.7208517978817371,0.6243475418727811,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,1,0,0,0,0,0,1,0
70,-0.39593771128091604,-0.28040995031846866,-0.39647790101721353,-0.24493050612963665,-0.016447202929378096,0.14395030837276906,-0.45768299649364935,-0.634856443064773,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,0,1,0,0,1,0,0,1
71,0.5072280472465313,-0.17716958231882504,-0.39647790101721353,-0.24493050612963665,-0.6235475829292975,-0.5300222761084589,0.13158441100622334,-0.29841541578842107,-0.31717784430961626,-0.3088213656157659,0,1,0,0,0,0,0,0,0,0,0,0,1,0
72,0.5072280472465313,2.1422030686320723,2.7528682220571903,1.1696987828642929,1.4001203504037674,2.608407050159542,0.007215917256031697,-0.10008582814154528,-0.1510233736691078,-0.3088213656157659,0,0,0,1,0,0,0,0,0,0,0,0,1,0
73,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.44366598885524733,-0.5375561020649074,-0.11394367373336037,-0.3719098208445533,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,0,1,0,0,0,0,1,0
74,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.578577184410785,-0.15227338176908323,0.6672820466881589,0.23280723069849218,-0.31717784430961626,-0.3088213656157659,0,1,0,0,0,0,0,0,0,0,0,0,1,0
75,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,0,1,0,0,0,0,1,0
76,-0.39593771128091604,-0.2957781512359024,-0.39647790101721353,-0.24493050612963665,0.6581087748483101,0.42430260580751533,-0.39006213766196995,-0.5682276610821183,-0.20734883869260207,-0.3088213656157659,1,0,0,0,0,0,0,0,0,0,0,0,1,0
77,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,-0.31717784430961626,3.713114137993839,0,0,0,0,0,0,1,0,0,0,0,0,1,0
78,-0.39593771128091604,-0.22949689212686358,-0.39647790101721353,-0.24493050612963665,-0.2862695940404534,-0.36213553759308614,-0.45768299649364935,-0.6697555275771978,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,1,0,0,0,0,0,1,0
79,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.24129919552194085,-0.3865311982697988,-0.45768299649364935,-0.6697555275771978,0.44396655869534546,-0.3088213656157659,0,1,0,0,0,0,0,0,0,0,1,0,0,1
80,0.8082833000890136,0.02365414721472826,-0.39647790101721353,-0.24493050612963665,-0.17384359774417202,-0.3278109040547659,0.3672913616315571,0.3208973612072033,-0.31717784430961626,4.71859801389624,0,0,0,0,0,0,1,0,0,0,0,0,1,0
81,0.5072280472465313,0.08446696672136764,9.051560468205997,6.051981635361424,2.749232305959144,3.471905962543605,-0.3800310475735771,-0.5792106166193328,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,0,1,0,0,0,0,1,0
82,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.39869559033673474,-0.47196391343843613,-0.45768299649364935,0.8774949210606795,-0.31717784430961626,4.71859801389624,0,0,0,0,0,0,1,0,0,0,0,0,1,0
83,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.66851798144781,-0.6243475187901789,3.667188794132383,3.229315594758881,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,0,1,0,0,0,0,1,0
84,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.578577184410785,-0.5992637977446246,-0.45768299649364935,0.485524808777646,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,0,1,0,0,0,0,1,0
85,1.4103938057739784,0.36307453515876204,0.3908586297513874,0.021511474469420935,2.2095875237369933,2.120679826668488,-0.36669317151679315,-0.6392276722095251,-0.28050183473643076,-0.3088213656157659,0,0,0,0,0,0,0,1,0,0,0,0,1,1
86,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6235475829292975,-0.23868530771478053,1.604752898819367,2.2003940474436137,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,1,0,0,0,0,0,0,1,0
87,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.44366598885524733,-0.2650841822075731,-0.45768299649364935,-0.11467943401573667,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,0,1,0,0,0,0,1,0
88,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.15135839848491575,0.3364112550067315,-0.37518556068112874,0.1837078147056907,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,1,0,0,0,0,0,1,0
89,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,0.38828638373723484,0.09890848115619424,-0.45768299649364935,-0.641389271752987,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,1,0,0,0,0,0,0,1,0
90,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.10638799996640319,-0.2615200790833093,-0.45768299649364935,-0.7280749655064747,0.32870995187120494,-0.3088213656157659,0,0,0,0,0,1,0,0,0,0,0,0,1,1
91,1.4103938057739784,0.09817173835122772,-0.39647790101721353,-0.24493050612963665,0.3433159852187223,0.3632996499692069,-0.15213693410943235,-0.30500874506361725,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,0,1,0,0,0,0,1,0
92,0.8082833000890136,0.5224135507988337,1.1781951605199883,-0.07085507880491902,-0.03893240218863437,0.0491155526073111,-0.45768299649364935,-0.611100681801927,2.5976560748508204,-0.3088213656157659,0,0,0,0,0,0,0,1,0,0,0,0,1,0
93,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.66851798144781,-0.6243475187901789,3.667188794132383,3.229315594758881,-0.31717784430961626,-0.3088213656157659,0,0,0,0,1,0,0,0,0,0,0,0,1,0
94,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.44366598885524733,-0.48847736312675943,0.5735349511628588,0.8284986441637809,-0.31717784430961626,2.7076302620914374,0,0,0,0,0,0,1,0,0,0,0,0,1,0
95,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.48863638737375986,-0.6125895245500753,1.604752898819367,1.3086620466298597,-0.31717784430961626,1.7021463861890365,0,0,0,0,0,0,1,0,0,0,0,0,1,0
96,0.20617279440404881,-0.29313821486636993,-0.39647790101721353,-0.24493050612963665,-0.66851798144781,-0.6185991660505726,1.0891439249911126,0.6570117264707135,-0.31717784430961626,-0.3088213656157659,0,1,0,0,0,0,0,0,0,0,0,0,1,0
97,0.5072280472465313,0.1232174610116448,-0.39647790101721353,-0.24493050612963665,0.051008394848390724,0.7518081270715475,-0.06634900557209351,-0.4544496810074437,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,0,0,0,1,0,0,1,0
98,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.44366598885524733,-0.32099126739550576,-0.045195817431046136,0.0739561898515393,0.28564371557599205,-0.3088213656157659,0,0,0,0,0,0,1,0,0,0,0,0,1,0
99,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.016447202929378096,-0.2945563101790202,-0.19156223181628748,-0.4585752654219899,-0.31717784430961626,-0.3088213656157659,0,0,0,0,1,0,0,0,0,0,0,0,1,0
100,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.3537251918182222,-0.5425467173979291,-0.45768299649364935,0.013935759398671655,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,1,0,0,0,0,0,0,1,0
101,0.20617279440404881,0.5582412582265814,-0.39647790101721353,-0.24493050612963665,-0.21881399626268455,-0.23441759126947184,-0.45768299649364935,-0.798569282271807,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,1,0,0,0,0,0,1,0
102,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.48863638737375986,-0.5561511521975779,-0.045195817431046136,1.171472500128347,-0.31717784430961626,-0.3088213656157659,0,1,0,0,0,0,0,0,0,0,0,0,1,0
103,-0.39593771128091604,0.17639332178954345,-0.39647790101721353,-0.24493050612963665,0.11846399262615954,0.44353964697211995,-0.34310321536543337,-0.5433967385376208,0.3483789077614994,-0.3088213656157659,0,0,0,0,0,1,0,0,0,0,0,0,1,1
104,-0.39593771128091604,-0.4345633765097173,-0.39647790101721353,-0.24493050612963665,-0.5336067858922724,-0.36710873369280106,-0.45768299649364935,0.02822632729874777,-0.31717784430961626,-0.3088213656157659,0,1,0,0,0,0,0,0,0,0,1,0,0,0
105,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.5336067858922724,-0.5543221308713396,-0.45768299649364935,-0.3719098208445533,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,1,0,0,0,0,0,1,0
106,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.66851798144781,-0.5788832743951116,-0.45768299649364935,-0.20042290315148586,-0.31717784430961626,-0.3088213656157659,0,0,0,0,0,0,0,1,0,0,0,0,1,0
